review_text,sentiment,language_mix,rating,review_id,product_id,category,platform,review_length_chars,estimated_tokens,will_be_truncated
"Bluetooth Speaker ka performance below average tha, price reasonable. Warranty return theek tha. Value for money.",positive,hindi_english,5,REV_010519,PROD0010519,General,Unknown,113,22,False
good quality curtain but delivery very late about 20 days packaging very bad,positive,english,4,ENG_029873,ENGSRC029873,General,Unknown,76,18,False
"Nykaa se Face Wash liya, skin pe feel thoda sticky hai. Packaging theek thi. Delivery late thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_007109,PROD0007109,Beauty,Nykaa,117,28,False
"Running Shoes ki stitching flimsy hai, color vibrant. Exchange return helpful tha. Disappointed ho gaya.",negative,hindi_english,2,REV_002108,PROD0002108,Fashion,Myntra,104,21,False
these headphones are very good excellent sound quality best bass in this price its worth all the money battery life is also very good and is very comfortable they look very stylish i m completely satisfied with this product edit i have been using this product for last two days and havent charged it even once really really impressed with battery life,positive,english,4,ENG_001015,ENGSRC001015,General,Unknown,351,86,False
"Matte Lipstick ka result average mila, fragrance pleasant. Price mehenga tha. Disappointed ho gaya.",neutral,hindi_english,3,REV_008319,PROD0008319,Beauty,Nykaa,99,19,False
"Myntra se Anarkali Dress liya, size perfect tha aur fabric lightweight. Delivery late thi. Overall theek hai.",neutral,hindi_english,3,REV_001329,PROD0001329,Fashion,Myntra,109,23,False
installation not done on time after approching so many time to flipkart customer care i have received a date and time only even i have paid the installation amount in advancevery poor and bed experience with flip kart,positive,english,4,ENG_025964,ENGSRC025964,General,Unknown,217,53,False
"Flipkart se Steam Iron liya, quality badhiya. Delivery late thi, packaging leak-proof thi. Disappointed ho gaya.",negative,hindi_english,2,REV_009746,PROD0009746,Electronics,Flipkart,112,22,False
"Face Wash ka result decent mila, fragrance none. Price reasonable. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_012267,PROD0012267,Beauty,Nykaa,94,19,False
not for all people plz check with doc first before use,positive,english,4,ENG_014138,ENGSRC014138,General,Unknown,54,15,False
"Myntra se Running Shoes liya, size loose tha aur fabric soft. Delivery on time thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_004442,PROD0004442,Fashion,Myntra,115,26,False
wire conection problem tank are not full when fill with water,positive,english,4,ENG_025939,ENGSRC025939,General,Unknown,61,15,False
value for money the combo pack is very much useful for gift purpose the stories are really nice for age group 59 years the books come in a very beautiful packaging thanks to flipkart for your quick delivery this is my first purchase from flipkart and i am very much happy with your service wish to buy more products in near future,positive,english,4,ENG_029335,ENGSRC029335,General,Unknown,330,86,False
"Price zyada tha tha, Denim Jeans overall disappointing. Value for money.",negative,hindi_english,1,REV_000235,PROD0000235,Fashion,Myntra,72,15,False
"Denim Jeans ki stitching solid hai, color as shown. Exchange return slow tha. Disappointed ho gaya.",negative,hindi_english,2,REV_009153,PROD0009153,Fashion,Myntra,99,22,False
"Myntra se Hoodie liya, size perfect tha aur fabric thick. Delivery on time thi. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_004618,PROD0004618,Fashion,Myntra,107,25,False
"Myntra se Denim Jeans liya, size thoda tight tha aur fabric thick. Delivery bahut fast thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_012821,PROD0012821,Fashion,Myntra,123,28,False
"Price affordable tha, Formal Shirt overall paisa wasool. Must try.",positive,hindi_english,4,REV_006195,PROD0006195,General,Unknown,66,14,False
"Price mehenga tha tha, Running Shoes overall okay okay. Must try.",negative,hindi_english,2,REV_002169,PROD0002169,Fashion,Myntra,65,15,False
"Amazon pe Desk Lamp purchase kiya, build badhiya hai. Packaging leak-proof thi, delivery late thi. Nahi lena chahiye tha.",negative,hindi_english,1,REV_010928,PROD0010928,Electronics,Amazon,121,26,False
"Zomato pe Butter Chicken mangwaya, fresh. Delivery bahut fast thi thi, packaging leak-proof thi. Disappointed ho gaya.",negative,hindi_english,2,REV_003895,PROD0003895,Food,Zomato,118,23,False
"Swiggy se Gulab Jamun order kiya, taste theek thaak tha, delivery bahut fast thi. Packaging sahi thi. Value for money.",neutral,hindi_english,3,REV_008091,PROD0008091,Food,Swiggy,128,29,False
"Flipkart se Trimmer liya, quality solid. Delivery bahut fast thi, packaging kharab thi. Value for money.",negative,hindi_english,1,REV_000365,PROD0000365,Electronics,Flipkart,104,22,False
"Restaurant se Veg Pulao order kiya via Zomato. Portion kam tha, garam aaya. Disappointed ho gaya.",neutral,hindi_english,3,REV_004599,PROD0004599,Food,Zomato,107,23,False
"Flipkart se Mixer Grinder liya, quality flimsy. Delivery bahut fast thi, packaging kharab thi. Overall theek hai.",neutral,hindi_english,3,REV_012303,PROD0012303,Kitchen,Flipkart,113,23,False
"Steam Iron ka performance theek tha, price mehenga tha. Warranty return theek tha. Disappointed ho gaya.",positive,hindi_english,4,REV_012098,PROD0012098,General,Unknown,104,22,False
"Moisturizer ka result decent mila, fragrance pleasant. Price affordable. Phir bhi recommend karunga.",negative,hindi_english,2,REV_005369,PROD0005369,Beauty,Nykaa,100,18,False
Tandoori Roti ka flavour rich tha. Zomato delivery on time thi. Disappointed ho gaya.,positive,hindi_english,4,REV_000059,PROD0000059,General,Unknown,85,19,False
"Myntra se Track Pants liya, size perfect tha aur fabric soft. Delivery late thi. Disappointed ho gaya.",negative,hindi_english,2,REV_002330,PROD0002330,Fashion,Myntra,102,23,False
"Nykaa se Matte Lipstick liya, skin pe feel lightweight hai. Packaging leak-proof thi. Delivery late thi. Phir bhi recommend karunga.",neutral,hindi_english,3,REV_001171,PROD0001171,Beauty,Nykaa,132,28,False
bought this for my interior cleaning and restoration of my car however i didnt find it that useful and cleaning the edges and corners are a task with this sponge moreover in the first usage i found that the stitches arent that good and the sponge is visible through the stitches now wouldnt recommend it and its better to use the microfiber towel for cleaning which i personally found to be much better,positive,english,4,ENG_028109,ENGSRC028109,General,Unknown,402,102,False
good product delivery iss too fast i love that product thank youuu,positive,english,4,ENG_007720,ENGSRC007720,General,Unknown,66,16,False
"Price zyada tha tha, Cotton T-Shirt overall paisa wasool. Disappointed ho gaya.",neutral,hindi_english,3,REV_011348,PROD0011348,Fashion,Myntra,79,16,False
"Sneakers ki stitching solid hai, color thoda fade. Exchange return slow tha. Must try.",neutral,hindi_english,3,REV_000519,PROD0000519,Fashion,Myntra,86,19,False
"Myntra se Hoodie liya, size loose tha aur fabric thick. Delivery late thi. Must try.",negative,hindi_english,2,REV_007725,PROD0007725,Fashion,Myntra,84,21,False
"Price reasonable tha, Sneakers overall okay okay. Nahi lena chahiye tha.",negative,hindi_english,1,REV_011592,PROD0011592,Fashion,Myntra,72,15,False
"LED Bulb Pack ka performance excellent tha, price zyada tha. Warranty return theek tha. Disappointed ho gaya.",positive,hindi_english,5,REV_008929,PROD0008929,General,Unknown,109,23,False
"Zomato pe Samosa mangwaya, theek thaak. Delivery bahut fast thi thi, packaging sahi thi. Must try.",neutral,hindi_english,3,REV_005577,PROD0005577,Food,Zomato,108,23,False
"Pune me Swiggy ka order diya Rajma Chawal. Quantity sahi thi, thik temperature. Must try.",negative,hindi_english,2,REV_001591,PROD0001591,Food,Swiggy,89,21,False
"Swiggy se Paneer Tikka order kiya, taste bahut achha tha, delivery bahut fast thi. Packaging theek thi. Overall theek hai.",negative,hindi_english,2,REV_011485,PROD0011485,Food,Swiggy,122,28,False
"Face Wash ka result visible mila, fragrance pleasant. Price reasonable. Overall theek hai.",positive,hindi_english,5,REV_008239,PROD0008239,General,Unknown,90,18,False
"Myntra se Running Shoes liya, size loose tha aur fabric soft. Delivery on time thi. Nahi lena chahiye tha.",negative,hindi_english,1,REV_006644,PROD0006644,Fashion,Myntra,106,26,False
"Sunscreen SPF50 ka result average mila, fragrance none. Price zyada tha. Phir bhi recommend karunga.",negative,hindi_english,2,REV_009822,PROD0009822,Beauty,Nykaa,110,22,False
"Restaurant se Vada Pav order kiya via Zomato. Portion kam tha, thik temperature. Overall theek hai.",neutral,hindi_english,3,REV_011066,PROD0011066,Food,Zomato,109,23,False
very poor product i ordered and got the product only after one month,positive,english,4,ENG_018991,ENGSRC018991,General,Unknown,68,18,False
this is my second mi power bank first one served for almost 3 years this one is also well built and works perfectly as advertised value for,positive,english,4,ENG_017799,ENGSRC017799,General,Unknown,139,37,False
"Myntra se Sneakers liya, size perfect tha aur fabric thick. Delivery late thi. Overall theek hai.",neutral,hindi_english,3,REV_012885,PROD0012885,Fashion,Myntra,97,22,False
"Zomato pe Vada Pav mangwaya, fresh. Delivery late thi thi, packaging leak-proof thi. Disappointed ho gaya.",negative,hindi_english,2,REV_005278,PROD0005278,Food,Zomato,106,22,False
"Chennai me Swiggy ka order diya Gulab Jamun. Quantity sahi thi, garam aaya. Value for money.",neutral,hindi_english,3,REV_005707,PROD0005707,Food,Swiggy,92,22,False
Gulab Jamun fresh tha aur Swiggy delivery bahut fast thi thi. Price mehenga tha. Phir bhi recommend karunga.,neutral,hindi_english,3,REV_002823,PROD0002823,Food,Swiggy,118,26,False
"Swiggy se Idli Sambar order kiya, taste spicy tha, delivery late thi. Packaging sahi thi. Disappointed ho gaya.",neutral,hindi_english,3,REV_005904,PROD0005904,Food,Swiggy,121,26,False
"Swiggy se Chicken Biryani order kiya, taste average tha, delivery bahut fast thi. Packaging leak-proof thi. Phir bhi recommend karunga.",positive,hindi_english,4,REV_008192,PROD0008192,General,Unknown,135,28,False
"Flipkart se Trimmer liya, quality badhiya. Delivery bahut fast thi, packaging theek thi. Nahi lena chahiye tha.",neutral,hindi_english,3,REV_005108,PROD0005108,Home,Flipkart,111,23,False
"Chennai me Swiggy ka order diya Rajma Chawal. Quantity kaafi thi, garam aaya. Must try.",neutral,hindi_english,3,REV_004308,PROD0004308,Food,Swiggy,97,22,False
i was best gift for my sister he loves itthanku flipkart,positive,english,4,ENG_009310,ENGSRC009310,General,Unknown,56,15,False
writing this review after riding the mtb for over 100kmpros1 value for money2 21 gears dual disc brakesfoldable option and looks are some of the evident features3 strictly for those unisex under 5 feet 8 feet not even for 58 feetcons1 the gear changing mechanism is vague and also quality of derailers is doubtful 2 strictly for beginners who dont want to spend more than 20k3 break wires all over the place is a little annoying 4 must have accessories helmet mud g,positive,english,4,ENG_011775,ENGSRC011775,General,Unknown,465,116,False
"Myntra se Sneakers liya, size perfect tha aur fabric lightweight. Delivery on time thi. Disappointed ho gaya.",negative,hindi_english,1,REV_009767,PROD0009767,Fashion,Myntra,109,23,False
"Myntra se Denim Jeans liya, size loose tha aur fabric lightweight. Delivery late thi. Phir bhi recommend karunga.",negative,hindi_english,2,REV_004160,PROD0004160,Fashion,Myntra,113,25,False
"Electric Kettle ka performance excellent tha, price mehenga tha. Warranty return slow tha. Phir bhi recommend karunga.",negative,hindi_english,1,REV_011157,PROD0011157,Electronics,Flipkart,128,25,False
"Amazon pe LED Bulb Pack purchase kiya, build average hai. Packaging sahi thi, delivery late thi. Phir bhi recommend karunga.",positive,hindi_english,5,REV_012688,PROD0012688,General,Unknown,124,28,False
"Myntra se Formal Shirt liya, size thoda tight tha aur fabric lightweight. Delivery bahut fast thi. Overall theek hai.",neutral,hindi_english,3,REV_005162,PROD0005162,Fashion,Myntra,127,28,False
"Zomato pe Butter Chicken mangwaya, spicy. Delivery on time thi thi, packaging leak-proof thi. Overall theek hai.",neutral,hindi_english,3,REV_010596,PROD0010596,Food,Zomato,122,25,False
"Price reasonable tha, Sneakers overall disappointing. Nahi lena chahiye tha.",negative,hindi_english,1,REV_006845,PROD0006845,Fashion,Myntra,76,14,False
"Lucknow me Swiggy ka order diya Margherita Pizza. Quantity kaafi thi, garam aaya. Overall theek hai.",neutral,hindi_english,3,REV_012348,PROD0012348,Food,Swiggy,100,22,False
"Trimmer ka performance below average hai, price affordable. Return replace slow tha. Value for money.",neutral,hindi_english,3,REV_011111,PROD0011111,Electronics,Amazon,101,21,False
Paneer Tikka fresh tha aur Swiggy delivery late thi thi. Price mehenga tha. Phir bhi recommend karunga.,neutral,hindi_english,3,REV_002909,PROD0002909,Food,Swiggy,103,23,False
"Price reasonable tha, Kurta Set overall paisa wasool. Overall theek hai.",neutral,hindi_english,3,REV_007534,PROD0007534,Fashion,Myntra,72,15,False
"Mixer Grinder ka performance below average tha, price affordable. Warranty return helpful tha. Value for money.",negative,hindi_english,2,REV_004288,PROD0004288,Kitchen,Flipkart,111,22,False
"Zomato pe Veg Pulao mangwaya, average. Delivery late thi thi, packaging theek thi. Must try.",neutral,hindi_english,3,REV_003573,PROD0003573,Food,Zomato,102,22,False
very helpful product i reccomend who takes regular medicine and usually forget to take their medicine,positive,english,4,ENG_007876,ENGSRC007876,General,Unknown,101,22,False
"Price affordable tha, Cotton T-Shirt overall disappointing. Disappointed ho gaya.",negative,hindi_english,1,REV_004415,PROD0004415,Fashion,Myntra,81,14,False
"Running Shoes ki stitching average hai, color vibrant. Exchange return slow tha. Overall theek hai.",neutral,hindi_english,3,REV_009365,PROD0009365,Fashion,Myntra,99,21,False
Cheeseburger fresh tha aur Swiggy delivery on time thi thi. Price reasonable. Phir bhi recommend karunga.,negative,hindi_english,1,REV_008756,PROD0008756,Food,Swiggy,105,22,False
"Zomato pe Tandoori Roti mangwaya, average. Delivery on time thi thi, packaging sahi thi. Must try.",neutral,hindi_english,3,REV_001229,PROD0001229,Food,Zomato,108,23,False
"Price affordable tha, Sneakers overall okay okay. Value for money.",neutral,hindi_english,3,REV_004771,PROD0004771,Fashion,Myntra,66,14,False
"Steam Iron ka performance theek tha, price affordable. Warranty return slow tha. Overall theek hai.",neutral,hindi_english,3,REV_012817,PROD0012817,Home,Flipkart,109,22,False
