review_text,rating,sentiment,review_date,city,category,platform,language_mix,review_length,review_id,product_id,product_name,aspects_mentioned
"Powerbank ka performance mast tha, price reasonable. Warranty/return slow tha. Must try.",4,positive,2025-10-03,Pune,Kitchen,Flipkart,hindi_english,88,SYN_011082,SYN0011082,Powerbank,general
good product nice kurtis tqs iam very happy i like it,4,4,2024-08-04,,General,Flipkart,english,53,ENG_010683,ENGSRC010683,General_Item,general
"Flipkart se Mixer Grinder liya, quality flimsy. Delivery bahut fast thi, packaging theek thi. Must try.",1,negative,2024-03-24,Kolkata,Home,Flipkart,hindi_english,103,SYN_002302,SYN0002302,Mixer Grinder,general
product quality is very good but this hooded neck is so small,4,4,2024-11-17,,General,Flipkart,english,61,ENG_009541,ENGSRC009541,General_Item,general
wonderful efficient refrigerator maintaining standard temperature for every compartment keeping fresh vegetables and fruitthanks to flipkartekart courier service 5 stardealer and axis bank for offering such fantastic deal,4,4,2023-12-25,,General,Flipkart,english,221,ENG_018611,ENGSRC018611,General_Item,general
"Kolkata me Swiggy ka order diya: Cheeseburger. Quantity kam thi, garam aaya. Disappointed ho gaya.",1,negative,2023-05-20,Kolkata,Food,Swiggy,hindi_english,98,SYN_002362,SYN0002362,Cheeseburger,general
"Zomato pe Hakka Noodles mangwaya, fresh. Delivery bahut fast thi thi, packaging leak-proof thi. Nahi lena chahiye tha.",5,positive,2025-07-17,Lucknow,Food,Zomato,hindi_english,118,SYN_005072,SYN0005072,Hakka Noodles,general
product delivered on time thats is good part its been a week now working properly installation also get it done on time that guy was very humble n polite he did great job product is good nothing to complaint about it,4,4,2023-07-26,,General,Flipkart,english,216,ENG_026913,ENGSRC026913,General_Item,general
"Zomato pe Vada Pav mangwaya, spicy. Delivery late thi thi, packaging leak-proof thi. Disappointed ho gaya.",1,negative,2024-08-20,Bangalore,Food,Zomato,hindi_english,106,SYN_012403,SYN0012403,Vada Pav,general
really this product is best of the best in minimum price,4,4,2025-05-02,,General,Flipkart,english,56,ENG_020441,ENGSRC020441,General_Item,general
Gulab Jamun fresh tha aur Swiggy delivery on time thi thi. Price affordable. Nahi lena chahiye tha.,2,negative,2023-12-23,Kolkata,Food,Swiggy,hindi_english,99,SYN_009265,SYN0009265,Gulab Jamun,general
"Amazon pe Hair Dryer purchase kiya, build flimsy hai. Packaging kharab thi, delivery bahut fast thi. Disappointed ho gaya.",1,negative,2023-12-26,Jaipur,Electronics,Amazon,hindi_english,122,SYN_010676,SYN0010676,Hair Dryer,general
"Price affordable tha, Running Shoes overall disappointing. Disappointed ho gaya.",3,neutral,2024-12-20,Bangalore,Fashion,Myntra,hindi_english,80,SYN_009060,SYN0009060,Running Shoes,general
good product but the sound it makes like a local product visually its a good product after using for one day it seems like good it shows 2 year warranty online purchase need invoice but i dont get any invoice from flipkart i just got a slip of ekart i just disappointed on this in case of any damage i am just confused anyway nice product for this amount,4,4,2025-08-14,,General,Flipkart,english,354,ENG_015380,ENGSRC015380,General_Item,general
wow its a good product in this range or better than others free tv set top box really its a good product this worth is more than this you can buy it for this price and one thing is good in this set top box youtube access in this connected through wifi,4,4,2023-06-09,,General,Flipkart,english,251,ENG_024662,ENGSRC024662,General_Item,general
i loved the fragranceall 4 products are unique and long lasting fragranceloved it,4,4,2023-07-14,,General,Flipkart,english,81,ENG_008665,ENGSRC008665,General_Item,general
good product the cycle is a pleasant ride that too at an affordable price,4,4,2023-12-04,,General,Flipkart,english,73,ENG_011886,ENGSRC011886,General_Item,general
"Flipkart se Bluetooth Speaker liya, quality average. Delivery bahut fast thi, packaging theek thi. Overall theek hai.",3,neutral,2024-03-11,Ahmedabad,Kitchen,Flipkart,hindi_english,117,SYN_012843,SYN0012843,Bluetooth Speaker,general
"Track Pants ki stitching average hai, color thoda fade. Exchange/return slow tha. Value for money.",4,positive,2024-07-21,Mumbai,Fashion,Myntra,hindi_english,98,SYN_008021,SYN0008021,Track Pants,general
"Hair Dryer ka performance mast hai, price mehenga tha. Return/replace helpful tha. Value for money.",1,negative,2024-03-15,Chennai,Kitchen,Amazon,hindi_english,99,SYN_008304,SYN0008304,Hair Dryer,general
"Flipkart se Powerbank liya, quality flimsy. Delivery late thi, packaging theek thi. Value for money.",1,negative,2024-12-25,Lucknow,Kitchen,Flipkart,hindi_english,100,SYN_006187,SYN0006187,Powerbank,general
thanks for your concern nice looking great value for money once again happy to say the seller support is valid please keep it up,4,4,2024-06-15,,General,Flipkart,english,128,ENG_020041,ENGSRC020041,General_Item,general
nice quality but i feel slightly uncomfortable because of less air circulation,4,4,2024-02-16,,General,Flipkart,english,78,ENG_012875,ENGSRC012875,General_Item,general
"Zomato pe Butter Chicken mangwaya, fresh. Delivery late thi thi, packaging theek thi. Disappointed ho gaya.",5,positive,2023-12-14,Pune,Food,Zomato,hindi_english,107,SYN_005024,SYN0005024,Butter Chicken,general
"Matte Lipstick ka result decent mila, fragrance strong. Price mehenga tha. Nahi lena chahiye tha.",3,neutral,2023-12-28,Ahmedabad,Beauty,Nykaa,hindi_english,97,SYN_009791,SYN0009791,Matte Lipstick,general
"Sneakers ki stitching average hai, color vibrant. Exchange/return helpful tha. Disappointed ho gaya.",1,negative,2025-09-14,Lucknow,Fashion,Myntra,hindi_english,100,SYN_007840,SYN0007840,Sneakers,general
"Mumbai me Swiggy ka order diya: Idli Sambar. Quantity kaafi thi, garam aaya. Overall theek hai.",5,positive,2023-03-09,Mumbai,Food,Swiggy,hindi_english,95,SYN_004392,SYN0004392,Idli Sambar,general
"Hair Dryer ka performance below average tha, price affordable. Warranty/return helpful tha. Disappointed ho gaya.",1,negative,2023-05-19,Jaipur,Home,Flipkart,hindi_english,113,SYN_011234,SYN0011234,Hair Dryer,general
not at all a standard size its useless and money wasted,4,4,2023-11-08,,General,Flipkart,english,55,ENG_030041,ENGSRC030041,General_Item,general
"Formal Shirt ki stitching flimsy hai, color vibrant. Exchange/return helpful tha. Value for money.",5,positive,2023-05-05,Chennai,Fashion,Myntra,hindi_english,98,SYN_004640,SYN0004640,Formal Shirt,general
"Shampoo ka result visible mila, fragrance strong. Price zyada tha. Overall theek hai.",3,neutral,2024-04-20,Delhi,Beauty,Nykaa,hindi_english,85,SYN_011483,SYN0011483,Shampoo,general
"Myntra se Sneakers liya, size thoda tight tha aur fabric rough. Delivery on time thi. Overall theek hai.",2,negative,2023-10-06,Hyderabad,Fashion,Myntra,hindi_english,104,SYN_012954,SYN0012954,Sneakers,general
good keyboard tactile and efficient only thing i dont like is the travel which is significantly higher than even mechanical keyboards making it tough and requires getting used to for typing at higher speeds excellent for gaming and for other uses,4,4,2025-03-04,,General,Flipkart,english,246,ENG_013040,ENGSRC013040,General_Item,general
"Zomato pe Paneer Tikka mangwaya, average. Delivery bahut fast thi thi, packaging kharab thi. Phir bhi recommend karunga.",3,neutral,2024-05-01,Delhi,Food,Zomato,hindi_english,120,SYN_003275,SYN0003275,Paneer Tikka,general
very good product with reasonable cost as flipcart committed installation arranged well knowledgeable technician with pleasant attitude thank you,4,4,2025-07-03,,General,Flipkart,english,145,ENG_026763,ENGSRC026763,General_Item,general
"Myntra se Cotton T-Shirt liya, size thoda tight tha aur fabric rough. Delivery bahut fast thi. Overall theek hai.",2,negative,2024-05-25,Delhi,Fashion,Myntra,hindi_english,113,SYN_009993,SYN0009993,Cotton T-Shirt,general
"Chennai me Swiggy ka order diya: Cheeseburger. Quantity sahi thi, garam aaya. Must try.",3,neutral,2025-06-21,Chennai,Food,Swiggy,hindi_english,87,SYN_006741,SYN0006741,Cheeseburger,general
"Pune me Swiggy ka order diya: Veg Thali. Quantity kaafi thi, garam aaya. Disappointed ho gaya.",2,negative,2024-08-20,Pune,Food,Swiggy,hindi_english,94,SYN_000258,SYN0000258,Veg Thali,general
"Formal Shirt ki stitching average hai, color as shown. Exchange/return helpful tha. Must try.",3,neutral,2024-02-01,Hyderabad,Fashion,Myntra,hindi_english,93,SYN_012975,SYN0012975,Formal Shirt,general
the sole is very delicate even the size is not fit because front point is blunt which restricted the fingers of feet,4,4,2023-06-04,,General,Flipkart,english,116,ENG_020222,ENGSRC020222,General_Item,general
genuine review after 2 days of use perfect stand can hold the weight of mobile its comfortable gives a royal feel and very easy to use perfect stand for charging and holding mobile,4,4,2024-01-03,,General,Flipkart,english,180,ENG_016687,ENGSRC016687,General_Item,general
nice its a new brand buy its a useful thanks flipcart,4,4,2024-06-03,,General,Flipkart,english,53,ENG_018927,ENGSRC018927,General_Item,general
Butter Chicken ka flavour light tha. Zomato delivery late thi. Nahi lena chahiye tha.,4,positive,2023-11-12,Chennai,Food,Zomato,hindi_english,85,SYN_008067,SYN0008067,Butter Chicken,general
simple awesome not much wasted water no any noiseits should need for every home happy with installation and product toothanks flipkart and kent,4,4,2024-02-05,,General,Flipkart,english,143,ENG_027231,ENGSRC027231,General_Item,general
"Flipkart se Hair Dryer liya, quality badhiya. Delivery on time thi, packaging kharab thi. Nahi lena chahiye tha.",4,positive,2023-08-12,Jaipur,Kitchen,Flipkart,hindi_english,112,SYN_001769,SYN0001769,Hair Dryer,general
its smaller than my previous macbook air thus difficult to keep in lapwish apple increases size to 14 inch in next version and restore previous version body dimensionsliked everything elsedidnt use for any heavy tasksso cant comment on m1 capabilitiesit doesnt get heated while watching netflixyoutube continouslyliked that very muchvery silent due to no fan is another experienceram 8gb is goodneed accessory for using 2 c type thunderbolt and ssd if more storage isneededf,4,4,2024-03-04,,General,Flipkart,english,474,ENG_014663,ENGSRC014663,General_Item,general
"Amazon pe Powerbank purchase kiya, build solid hai. Packaging sahi thi, delivery late thi. Value for money.",1,negative,2025-06-16,Mumbai,Home,Amazon,hindi_english,107,SYN_005060,SYN0005060,Powerbank,general
"Swiggy se Margherita Pizza order kiya, taste average tha, delivery bahut fast thi. Packaging kharab thi. Value for money.",1,negative,2025-03-19,Mumbai,Food,Swiggy,hindi_english,121,SYN_007093,SYN0007093,Margherita Pizza,general
its very good and loved it for my daily workout worth it,4,4,2023-09-07,,General,Flipkart,english,56,ENG_012188,ENGSRC012188,General_Item,general
"Myntra se Formal Shirt liya, size thoda tight tha aur fabric rough. Delivery on time thi. Overall theek hai.",2,negative,2023-04-21,Delhi,Fashion,Myntra,hindi_english,108,SYN_010312,SYN0010312,Formal Shirt,general
"Amazon pe Bluetooth Speaker purchase kiya, build solid hai. Packaging leak-proof thi, delivery late thi. Value for money.",1,negative,2024-09-27,Jaipur,Kitchen,Amazon,hindi_english,121,SYN_008802,SYN0008802,Bluetooth Speaker,general
"Sunscreen SPF50 ka result average mila, fragrance mild. Price mehenga tha. Nahi lena chahiye tha.",2,negative,2025-03-31,Delhi,Beauty,Nykaa,hindi_english,97,SYN_010578,SYN0010578,Sunscreen SPF50,general
superb mindblowing thank you so much home sizzler and of course flipkart,4,4,2025-10-14,,General,Flipkart,english,72,ENG_029985,ENGSRC029985,General_Item,general
"Design sleek hai, use karne me thoda complicated. Value for money.",1,negative,2023-04-13,Bangalore,Electronics,Flipkart,hindi_english,66,SYN_000347,SYN0000347,Electric Kettle,general
"Sneakers ki stitching badhiya hai, color vibrant. Exchange/return helpful tha. Must try.",5,positive,2024-10-19,Pune,Fashion,Myntra,hindi_english,88,SYN_005149,SYN0005149,Sneakers,general
good quality and sufficient for book stand and other work like shows and many more,4,4,2023-01-01,,General,Flipkart,english,82,ENG_030618,ENGSRC030618,General_Item,general
"Flipkart se Steam Iron liya, quality flimsy. Delivery late thi, packaging theek thi. Must try.",4,positive,2023-04-30,Ahmedabad,Kitchen,Flipkart,hindi_english,94,SYN_005021,SYN0005021,Steam Iron,general
"Price zyada tha tha, Anarkali Dress overall disappointing. Phir bhi recommend karunga.",5,positive,2023-08-18,Kolkata,Fashion,Myntra,hindi_english,86,SYN_004345,SYN0004345,Anarkali Dress,general
"Flipkart se LED Bulb Pack liya, quality solid. Delivery on time thi, packaging theek thi. Must try.",1,negative,2025-03-18,Kolkata,Electronics,Flipkart,hindi_english,99,SYN_012865,SYN0012865,LED Bulb Pack,general
"Myntra se Hoodie liya, size perfect tha aur fabric rough. Delivery bahut fast thi. Disappointed ho gaya.",3,neutral,2024-02-07,Hyderabad,Fashion,Myntra,hindi_english,104,SYN_006302,SYN0006302,Hoodie,general
Cheeseburger fresh tha aur Swiggy delivery bahut fast thi thi. Price reasonable. Disappointed ho gaya.,4,positive,2025-06-27,Bangalore,Food,Swiggy,hindi_english,102,SYN_002982,SYN0002982,Cheeseburger,general
"Zomato pe Samosa mangwaya, spicy. Delivery on time thi thi, packaging sahi thi. Nahi lena chahiye tha.",1,negative,2025-03-29,Jaipur,Food,Zomato,hindi_english,102,SYN_002415,SYN0002415,Samosa,general
i purchase voltas beko dishwasher machine after seeing many videos about it and read information thanks a ton for sharing their experiences and knowledge we need to do plumbing work for inlet and outlet for machine before demo person comes and we should plan for the space as well for keeping machine with stand machine works well once in a while it does not clean properly but majorly it works much cleaner we cant put aluminum kadai and cookers as it changes the colour but w,4,4,2023-05-26,,General,Flipkart,english,477,ENG_003629,ENGSRC003629,General_Item,general
"Sunscreen SPF50 ka result visible mila, fragrance mild. Price mehenga tha. Value for money.",1,negative,2025-07-14,Mumbai,Beauty,Nykaa,hindi_english,91,SYN_008798,SYN0008798,Sunscreen SPF50,general
very good product just save a lot more time and very easy to handle it made my work easy also must recommend it,4,4,2025-06-11,,General,Flipkart,english,111,ENG_006275,ENGSRC006275,General_Item,general
"Hair Oil ka result visible mila, fragrance mild. Price reasonable. Must try.",2,negative,2023-09-10,Bangalore,Beauty,Nykaa,hindi_english,76,SYN_009412,SYN0009412,Hair Oil,general
"Swiggy se Gulab Jamun order kiya, taste average tha, delivery bahut fast thi. Packaging theek thi. Overall theek hai.",4,positive,2025-05-12,Hyderabad,Food,Swiggy,hindi_english,117,SYN_006076,SYN0006076,Gulab Jamun,general
"Price mehenga tha tha, Running Shoes overall paisa wasool. Phir bhi recommend karunga.",1,negative,2024-07-31,Pune,Fashion,Myntra,hindi_english,86,SYN_003530,SYN0003530,Running Shoes,general
its awesome and more over its worth to money the quality is much better than other branded tvs like samsung and lg flipkart service is too good they were delivered in time and fitted very perfectly thanks for fast delivery and good service,4,4,2024-11-11,,General,Flipkart,english,239,ENG_020787,ENGSRC020787,General_Item,general
