review_text,rating,sentiment,review_date,city,category,platform,language_mix,review_length,dataset_source,review_id,product_id,product_name,aspects_mentioned
"Description misleading tha, value for money nahi. Delivery late thi. #9347",1,negative,2025-10-10,Chennai,Grocery,Swiggy,hindi_english,74,synthetic_reviews,SYN_009348,SYN0009348,Grocery_Item,"delivery, price"
Packaging damaged thi aur product broken mila. Value for money achha hai. #9348,2,negative,2025-10-10,Bangalore,Fashion,Myntra,hindi_english,79,synthetic_reviews,SYN_009349,SYN0009349,Fashion_Item,"packaging, price, product_quality"
Value for money bahut achha hai. Highly recommend. Delivery on time thi. #9349,4,positive,2025-10-10,Jaipur,Grocery,Swiggy,hindi_english,78,synthetic_reviews,SYN_009350,SYN0009350,Grocery_Item,"delivery, price"
Quality bahut kharab hai aur delivery bhi slow thi. Value for money achha hai. #9350,2,negative,2025-10-10,Bangalore,Home & Kitchen,Zomato,hindi_english,84,synthetic_reviews,SYN_009351,SYN0009351,Home & Kitchen_Item,"delivery, price, product_quality"
Packaging damaged thi aur product broken mila. Support bilkul madad nahi kiya. #9351,1,negative,2025-10-10,Lucknow,Books,Swiggy,hindi_english,84,synthetic_reviews,SYN_009352,SYN0009352,Books_Item,"customer_service, packaging, product_quality"
Value for money bahut achha hai. Highly recommend. Customer care helpful tha. #9352,5,positive,2025-10-10,Mumbai,Grocery,Nykaa,hindi_english,83,synthetic_reviews,SYN_009353,SYN0009353,Grocery_Item,price
"Description misleading tha, value for money nahi. Customer care helpful tha. #9353",1,negative,2025-10-10,Kolkata,Home & Kitchen,Myntra,hindi_english,82,synthetic_reviews,SYN_009354,SYN0009354,Home & Kitchen_Item,price
Product quality amazing hai aur delivery on time. Packaging sahi tha. #9354,5,positive,2025-10-10,Mumbai,Electronics,Amazon,hindi_english,75,synthetic_reviews,SYN_009355,SYN0009355,Electronics_Item,"delivery, packaging, product_quality"
Packaging damaged thi aur product broken mila. Customer care helpful tha. #9355,2,negative,2025-10-10,Kolkata,Sports,Flipkart,hindi_english,79,synthetic_reviews,SYN_009356,SYN0009356,Sports_Item,"packaging, product_quality"
Packaging mast hai aur product perfect condition mein mila. Packaging sahi tha. #9356,4,positive,2025-10-10,Hyderabad,Electronics,Zomato,hindi_english,85,synthetic_reviews,SYN_009357,SYN0009357,Electronics_Item,packaging
"Feature set badhiya hai, use karna easy. Value for money achha hai. #9357",4,positive,2025-10-10,Ahmedabad,Sports,Amazon,hindi_english,73,synthetic_reviews,SYN_009358,SYN0009358,Sports_Item,"price, product_quality"
"Customer service poor tha, issue solve nahi hua. Price reasonable hai. #9358",1,negative,2025-10-10,Ahmedabad,Sports,Flipkart,hindi_english,76,synthetic_reviews,SYN_009359,SYN0009359,Sports_Item,"customer_service, price"
"Build quality solid hai, performance bhi acchi. Customer care helpful tha. #9359",4,positive,2025-10-10,Pune,Books,Amazon,hindi_english,80,synthetic_reviews,SYN_009360,SYN0009360,Books_Item,product_quality
"Feature set badhiya hai, use karna easy. Packaging kharab tha. #9360",4,positive,2025-10-10,Mumbai,Sports,Flipkart,hindi_english,68,synthetic_reviews,SYN_009361,SYN0009361,Sports_Item,"packaging, product_quality"
Packaging mast hai aur product perfect condition mein mila. Support bilkul madad nahi kiya. #9361,4,positive,2025-10-10,Delhi,Fashion,Zomato,hindi_english,97,synthetic_reviews,SYN_009362,SYN0009362,Fashion_Item,"customer_service, packaging"
Product quality amazing hai aur delivery on time. Delivery late thi. #9362,4,positive,2025-10-10,Hyderabad,Electronics,Nykaa,hindi_english,74,synthetic_reviews,SYN_009363,SYN0009363,Electronics_Item,"delivery, product_quality"
"Description misleading tha, value for money nahi. Support bilkul madad nahi kiya. #9363",1,negative,2025-10-10,Mumbai,Beauty,Flipkart,hindi_english,87,synthetic_reviews,SYN_009364,SYN0009364,Beauty_Item,"customer_service, price"
Value for money bahut achha hai. Highly recommend. Packaging kharab tha. #9364,4,positive,2025-10-10,Ahmedabad,Grocery,Myntra,hindi_english,78,synthetic_reviews,SYN_009365,SYN0009365,Grocery_Item,"packaging, price"
"Customer service poor tha, issue solve nahi hua. Delivery late thi. #9365",2,negative,2025-10-10,Mumbai,Electronics,Flipkart,hindi_english,73,synthetic_reviews,SYN_009366,SYN0009366,Electronics_Item,"customer_service, delivery"
"Build quality solid hai, performance bhi acchi. Customer care helpful tha. #9366",4,positive,2025-10-10,Chennai,Home & Kitchen,Flipkart,hindi_english,80,synthetic_reviews,SYN_009367,SYN0009367,Home & Kitchen_Item,product_quality
"Customer service poor tha, issue solve nahi hua. Packaging sahi tha. #9367",2,negative,2025-10-10,Bangalore,Home & Kitchen,Myntra,hindi_english,74,synthetic_reviews,SYN_009368,SYN0009368,Home & Kitchen_Item,"customer_service, packaging"
"Customer service poor tha, issue solve nahi hua. Value for money achha hai. #9368",1,negative,2025-10-10,Chennai,Grocery,Myntra,hindi_english,81,synthetic_reviews,SYN_009369,SYN0009369,Grocery_Item,"customer_service, price"
It functions as expected. No major complaints. Packaging sahi tha. #9369,3,neutral,2025-10-10,Hyderabad,Sports,Swiggy,hindi_english,72,synthetic_reviews,SYN_009370,SYN0009370,Sports_Item,packaging
Packaging mast hai aur product perfect condition mein mila. Packaging sahi tha. #9370,5,positive,2025-10-10,Chennai,Grocery,Nykaa,hindi_english,85,synthetic_reviews,SYN_009371,SYN0009371,Grocery_Item,packaging
Product theek hai. Kuch special nahi. Packaging kharab tha. #9371,3,neutral,2025-10-10,Jaipur,Home & Kitchen,Nykaa,hindi_english,65,synthetic_reviews,SYN_009372,SYN0009372,Home & Kitchen_Item,packaging
Quality bahut kharab hai aur delivery bhi slow thi. Delivery on time thi. #9372,2,negative,2025-10-10,Kolkata,Sports,Zomato,hindi_english,79,synthetic_reviews,SYN_009373,SYN0009373,Sports_Item,"delivery, product_quality"
Value for money bahut achha hai. Highly recommend. Value for money achha hai. #9373,4,positive,2025-10-10,Mumbai,Home & Kitchen,Zomato,hindi_english,83,synthetic_reviews,SYN_009374,SYN0009374,Home & Kitchen_Item,price
Packaging damaged thi aur product broken mila. Delivery late thi. #9374,1,negative,2025-10-10,Delhi,Beauty,Flipkart,hindi_english,71,synthetic_reviews,SYN_009375,SYN0009375,Beauty_Item,"delivery, packaging, product_quality"
"Customer service poor tha, issue solve nahi hua. Packaging sahi tha. #9375",2,negative,2025-10-10,Chennai,Electronics,Swiggy,hindi_english,74,synthetic_reviews,SYN_009376,SYN0009376,Electronics_Item,"customer_service, packaging"
"Jaisa describe kiya tha, waisa hi mila. Customer care helpful tha. #9376",3,neutral,2025-10-10,Ahmedabad,Home & Kitchen,Zomato,hindi_english,72,synthetic_reviews,SYN_009377,SYN0009377,Home & Kitchen_Item,general
"Customer service poor tha, issue solve nahi hua. Support bilkul madad nahi kiya. #9377",2,negative,2025-10-10,Jaipur,Home & Kitchen,Flipkart,hindi_english,86,synthetic_reviews,SYN_009378,SYN0009378,Home & Kitchen_Item,customer_service
Packaging damaged thi aur product broken mila. Delivery on time thi. #9378,2,negative,2025-10-10,Mumbai,Beauty,Flipkart,hindi_english,74,synthetic_reviews,SYN_009379,SYN0009379,Beauty_Item,"delivery, packaging, product_quality"
Product quality amazing hai aur delivery on time. Delivery late thi. #9379,5,positive,2025-10-10,Lucknow,Grocery,Flipkart,hindi_english,74,synthetic_reviews,SYN_009380,SYN0009380,Grocery_Item,"delivery, product_quality"
Packaging damaged thi aur product broken mila. Packaging kharab tha. #9380,1,negative,2025-10-10,Pune,Electronics,Flipkart,hindi_english,74,synthetic_reviews,SYN_009381,SYN0009381,Electronics_Item,"packaging, product_quality"
"Build quality solid hai, performance bhi acchi. Price reasonable hai. #9381",5,positive,2025-10-10,Delhi,Fashion,Zomato,hindi_english,75,synthetic_reviews,SYN_009382,SYN0009382,Fashion_Item,"price, product_quality"
Packaging mast hai aur product perfect condition mein mila. Customer care helpful tha. #9382,5,positive,2025-10-10,Bangalore,Home & Kitchen,Flipkart,hindi_english,92,synthetic_reviews,SYN_009383,SYN0009383,Home & Kitchen_Item,packaging
Packaging damaged thi aur product broken mila. Packaging kharab tha. #9383,1,negative,2025-10-10,Delhi,Grocery,Flipkart,hindi_english,74,synthetic_reviews,SYN_009384,SYN0009384,Grocery_Item,"packaging, product_quality"
Product quality amazing hai aur delivery on time. Price reasonable hai. #9384,5,positive,2025-10-10,Delhi,Sports,Swiggy,hindi_english,77,synthetic_reviews,SYN_009385,SYN0009385,Sports_Item,"delivery, price, product_quality"
"Jaisa describe kiya tha, waisa hi mila. Support bilkul madad nahi kiya. #9385",3,neutral,2025-10-10,Hyderabad,Home & Kitchen,Nykaa,hindi_english,77,synthetic_reviews,SYN_009386,SYN0009386,Home & Kitchen_Item,customer_service
Product quality amazing hai aur delivery on time. Delivery late thi. #9386,4,positive,2025-10-10,Hyderabad,Home & Kitchen,Zomato,hindi_english,74,synthetic_reviews,SYN_009387,SYN0009387,Home & Kitchen_Item,"delivery, product_quality"
Packaging damaged thi aur product broken mila. Delivery late thi. #9387,1,negative,2025-10-10,Kolkata,Home & Kitchen,Myntra,hindi_english,71,synthetic_reviews,SYN_009388,SYN0009388,Home & Kitchen_Item,"delivery, packaging, product_quality"
Packaging damaged thi aur product broken mila. Delivery on time thi. #9388,1,negative,2025-10-10,Ahmedabad,Books,Myntra,hindi_english,74,synthetic_reviews,SYN_009389,SYN0009389,Books_Item,"delivery, packaging, product_quality"
"Build quality solid hai, performance bhi acchi. Packaging sahi tha. #9389",5,positive,2025-10-10,Mumbai,Sports,Myntra,hindi_english,73,synthetic_reviews,SYN_009390,SYN0009390,Sports_Item,"packaging, product_quality"
Quality bahut kharab hai aur delivery bhi slow thi. Delivery on time thi. #9390,2,negative,2025-10-10,Mumbai,Home & Kitchen,Flipkart,hindi_english,79,synthetic_reviews,SYN_009391,SYN0009391,Home & Kitchen_Item,"delivery, product_quality"
Packaging mast hai aur product perfect condition mein mila. Packaging kharab tha. #9391,4,positive,2025-10-10,Ahmedabad,Home & Kitchen,Swiggy,hindi_english,87,synthetic_reviews,SYN_009392,SYN0009392,Home & Kitchen_Item,packaging
"Jaisa describe kiya tha, waisa hi mila. Packaging sahi tha. #9392",3,neutral,2025-10-10,Jaipur,Beauty,Nykaa,hindi_english,65,synthetic_reviews,SYN_009393,SYN0009393,Beauty_Item,packaging
"Customer service poor tha, issue solve nahi hua. Delivery late thi. #9393",1,negative,2025-10-10,Ahmedabad,Beauty,Flipkart,hindi_english,73,synthetic_reviews,SYN_009394,SYN0009394,Beauty_Item,"customer_service, delivery"
Product theek hai. Kuch special nahi. Customer care helpful tha. #9394,3,neutral,2025-10-10,Mumbai,Books,Nykaa,hindi_english,70,synthetic_reviews,SYN_009395,SYN0009395,Books_Item,general
Average quality aur standard delivery time tha. Packaging sahi tha. #9395,3,neutral,2025-10-10,Mumbai,Beauty,Myntra,hindi_english,73,synthetic_reviews,SYN_009396,SYN0009396,Beauty_Item,"delivery, packaging, product_quality"
Packaging mast hai aur product perfect condition mein mila. Price reasonable hai. #9396,4,positive,2025-10-10,Hyderabad,Electronics,Zomato,hindi_english,87,synthetic_reviews,SYN_009397,SYN0009397,Electronics_Item,"packaging, price"
"Build quality solid hai, performance bhi acchi. Support bilkul madad nahi kiya. #9397",5,positive,2025-10-10,Ahmedabad,Beauty,Zomato,hindi_english,85,synthetic_reviews,SYN_009398,SYN0009398,Beauty_Item,"customer_service, product_quality"
"Description misleading tha, value for money nahi. Delivery on time thi. #9398",2,negative,2025-10-10,Jaipur,Grocery,Myntra,hindi_english,77,synthetic_reviews,SYN_009399,SYN0009399,Grocery_Item,"delivery, price"
"Description misleading tha, value for money nahi. Packaging sahi tha. #9399",2,negative,2025-10-10,Kolkata,Grocery,Swiggy,hindi_english,75,synthetic_reviews,SYN_009400,SYN0009400,Grocery_Item,"packaging, price"
"Jaisa describe kiya tha, waisa hi mila. Delivery on time thi. #9400",3,neutral,2025-10-10,Kolkata,Electronics,Swiggy,hindi_english,67,synthetic_reviews,SYN_009401,SYN0009401,Electronics_Item,delivery
"Build quality solid hai, performance bhi acchi. Customer care helpful tha. #9401",4,positive,2025-10-10,Ahmedabad,Home & Kitchen,Nykaa,hindi_english,80,synthetic_reviews,SYN_009402,SYN0009402,Home & Kitchen_Item,product_quality
Packaging damaged thi aur product broken mila. Delivery late thi. #9402,1,negative,2025-10-10,Hyderabad,Fashion,Flipkart,hindi_english,71,synthetic_reviews,SYN_009403,SYN0009403,Fashion_Item,"delivery, packaging, product_quality"
Product quality amazing hai aur delivery on time. Customer care helpful tha. #9403,4,positive,2025-10-10,Chennai,Beauty,Myntra,hindi_english,82,synthetic_reviews,SYN_009404,SYN0009404,Beauty_Item,"delivery, product_quality"
Average quality aur standard delivery time tha. Packaging sahi tha. #9404,3,neutral,2025-10-10,Mumbai,Electronics,Amazon,hindi_english,73,synthetic_reviews,SYN_009405,SYN0009405,Electronics_Item,"delivery, packaging, product_quality"
"Customer service poor tha, issue solve nahi hua. Delivery late thi. #9405",2,negative,2025-10-10,Chennai,Books,Nykaa,hindi_english,73,synthetic_reviews,SYN_009406,SYN0009406,Books_Item,"customer_service, delivery"
It functions as expected. No major complaints. Packaging kharab tha. #9406,3,neutral,2025-10-10,Lucknow,Electronics,Nykaa,hindi_english,74,synthetic_reviews,SYN_009407,SYN0009407,Electronics_Item,packaging
Product quality amazing hai aur delivery on time. Support bilkul madad nahi kiya. #9407,5,positive,2025-10-10,Pune,Home & Kitchen,Myntra,hindi_english,87,synthetic_reviews,SYN_009408,SYN0009408,Home & Kitchen_Item,"customer_service, delivery, product_quality"
Average quality aur standard delivery time tha. Packaging kharab tha. #9408,3,neutral,2025-10-10,Pune,Beauty,Zomato,hindi_english,75,synthetic_reviews,SYN_009409,SYN0009409,Beauty_Item,"delivery, packaging, product_quality"
It functions as expected. No major complaints. Support bilkul madad nahi kiya. #9409,3,neutral,2025-10-10,Jaipur,Sports,Nykaa,hindi_english,84,synthetic_reviews,SYN_009410,SYN0009410,Sports_Item,customer_service
"Build quality solid hai, performance bhi acchi. Support bilkul madad nahi kiya. #9410",4,positive,2025-10-10,Hyderabad,Electronics,Nykaa,hindi_english,85,synthetic_reviews,SYN_009411,SYN0009411,Electronics_Item,"customer_service, product_quality"
"Customer service poor tha, issue solve nahi hua. Value for money achha hai. #9411",1,negative,2025-10-10,Hyderabad,Home & Kitchen,Myntra,hindi_english,81,synthetic_reviews,SYN_009412,SYN0009412,Home & Kitchen_Item,"customer_service, price"
Product quality amazing hai aur delivery on time. Packaging sahi tha. #9412,4,positive,2025-10-10,Delhi,Beauty,Zomato,hindi_english,75,synthetic_reviews,SYN_009413,SYN0009413,Beauty_Item,"delivery, packaging, product_quality"
Value for money bahut achha hai. Highly recommend. Packaging kharab tha. #9413,5,positive,2025-10-10,Delhi,Beauty,Zomato,hindi_english,78,synthetic_reviews,SYN_009414,SYN0009414,Beauty_Item,"packaging, price"
"Customer service poor tha, issue solve nahi hua. Packaging sahi tha. #9414",1,negative,2025-10-10,Chennai,Beauty,Swiggy,hindi_english,74,synthetic_reviews,SYN_009415,SYN0009415,Beauty_Item,"customer_service, packaging"
Average quality aur standard delivery time tha. Packaging sahi tha. #9415,3,neutral,2025-10-10,Lucknow,Beauty,Amazon,hindi_english,73,synthetic_reviews,SYN_009416,SYN0009416,Beauty_Item,"delivery, packaging, product_quality"
It functions as expected. No major complaints. Delivery on time thi. #9416,3,neutral,2025-10-10,Delhi,Books,Amazon,hindi_english,74,synthetic_reviews,SYN_009417,SYN0009417,Books_Item,delivery
"Customer service poor tha, issue solve nahi hua. Customer care helpful tha. #9417",2,negative,2025-10-10,Kolkata,Fashion,Amazon,hindi_english,81,synthetic_reviews,SYN_009418,SYN0009418,Fashion_Item,customer_service
"Feature set badhiya hai, use karna easy. Packaging kharab tha. #9418",4,positive,2025-10-10,Chennai,Sports,Swiggy,hindi_english,68,synthetic_reviews,SYN_009419,SYN0009419,Sports_Item,"packaging, product_quality"
"Jaisa describe kiya tha, waisa hi mila. Value for money achha hai. #9419",3,neutral,2025-10-10,Kolkata,Beauty,Flipkart,hindi_english,72,synthetic_reviews,SYN_009420,SYN0009420,Beauty_Item,price
Quality bahut kharab hai aur delivery bhi slow thi. Value for money achha hai. #9420,1,negative,2025-10-10,Lucknow,Grocery,Swiggy,hindi_english,84,synthetic_reviews,SYN_009421,SYN0009421,Grocery_Item,"delivery, price, product_quality"
Product theek hai. Kuch special nahi. Delivery on time thi. #9421,3,neutral,2025-10-10,Kolkata,Grocery,Flipkart,hindi_english,65,synthetic_reviews,SYN_009422,SYN0009422,Grocery_Item,delivery
"Description misleading tha, value for money nahi. Price reasonable hai. #9422",1,negative,2025-10-10,Mumbai,Home & Kitchen,Myntra,hindi_english,77,synthetic_reviews,SYN_009423,SYN0009423,Home & Kitchen_Item,price
"Build quality solid hai, performance bhi acchi. Packaging kharab tha. #9423",4,positive,2025-10-10,Jaipur,Fashion,Swiggy,hindi_english,75,synthetic_reviews,SYN_009424,SYN0009424,Fashion_Item,"packaging, product_quality"
