review_text,sentiment,review_id
"Swiggy se Rajma Chawal order kiya, taste bland tha, delivery on time thi. Packaging kharab thi. Phir bhi recommend karunga.",neutral,REV_004586
Chicken Shawarma ka flavour balanced tha. Zomato delivery bahut fast thi. Value for money.,negative,REV_007268
speaker super nice sounds very clearly fm than conjam bad all wase is good,positive,ENG_002322
"Synthetic Swiggy se Cheeseburger order kiya, taste bland tha, delivery on time thi. Packaging kharab thi. Value for money.",neutral,REV_000537
"Swiggy se Chicken Biryani order kiya, taste bland tha, delivery bahut fast thi. Packaging theek thi. Overall theek hai.",neutral,REV_011169
"Myntra se Kurta Set liya, size thoda tight tha aur fabric soft. Delivery late thi. Must try.",positive,REV_003180
"Nykaa se Hair Oil liya, skin pe feel lightweight hai. Packaging theek thi. Delivery late thi. Nahi lena chahiye tha.",negative,REV_008985
"Synthetic Nykaa se Face Wash liya, skin pe feel thoda sticky hai. Packaging theek thi. Delivery late thi. Disappointed ho gaya.",neutral,REV_007109
"Amazon pe Powerbank purchase kiya, build flimsy hai. Packaging leak-proof thi, delivery on time thi. Overall theek hai.",neutral,REV_001096
most wasteful product i ever bought it cant even block very little sound it can only reduce 40 noise and it happens only when you put these plug inside your ear very tightly im not suggesting this product if you are buying by thinking it can block sound its better to use cotton instead of these if the seller is reading this than dear sir please unlist such a waste product,positive,ENG_009347
dont buy this this product heats up very fast not a pleasant experience using this,positive,ENG_024687
"Hair Dryer ka performance excellent hai, price mehenga tha. Return replace theek tha. Disappointed ho gaya.",positive,REV_002400
"Myntra se Hoodie liya, size loose tha aur fabric soft. Delivery on time thi. Overall theek hai.",neutral,REV_006822
"Price affordable tha, Formal Shirt overall okay okay. Overall theek hai.",negative,REV_006820
Synthetic Tandoori Roti ka flavour balanced tha. Zomato delivery bahut fast thi. Nahi lena chahiye tha.,neutral,REV_003290
the packing was so goodworth of the moneycheap and best product from greenchef,positive,ENG_027465
"Synthetic Restaurant se Chole Bhature order kiya via Zomato. Portion kam tha, garam aaya. Nahi lena chahiye tha.",neutral,REV_006269
i was initially in doubt because of some reviews but i decided to give it a try its a very good product i actually bought it to connect it to my smart tv its useful in both ways wired and wireless it connected in few minutes to my linksys n routersome reviews stated that devices get confused between two routers but i dont have that problem both of the routers show the same name and not a single time any of my devices showed any problemhappy with it and recommend it,positive,ENG_019576
"Synthetic Denim Jeans ki stitching solid hai, color vibrant. Exchange return theek tha. Phir bhi recommend karunga.",negative,REV_007068
it was so useful and comfortable super sound quality and audio awesome,positive,ENG_002307
Gulab Jamun fresh tha aur Swiggy delivery late thi thi. Price reasonable. Overall theek hai.,neutral,REV_002223
i review it after use 3 4 days and i giving 3 stars because product is very good and installation is good but heating process is not long for timejust ok for this product,positive,ENG_025986
good delivered and installed on same day very good quality no other product at this price point with ro enhancersaesthetically very good design looks good better than expensive product from other companieseditedjust for everyones information all the water purifiers are same in terms of components the actual matters is the purification steps in the product only ro water is not good for health as it removes all essential minerals necessary for body thats why,positive,ENG_026581
Paneer Tikka fresh tha aur Swiggy delivery late thi thi. Price zyada tha. Nahi lena chahiye tha.,neutral,REV_000156
surely one of the best chargers in market at presenti am writing this review after 10 days of continuous use1 good built quality and practical size similar to any other standaed wall charger 552 charges faster to my previous samsung charger came in box with m51 max output 3a at 5vmy m51 gets charged from 20 to 100 in around 45mins meets my expectation 553 typec cable given in the box is 930mm long and is of good built quality supports fast charge a sli,positive,ENG_016444
router is easy to configure and working fine usb device is showing as connected but not able to use in configuratios also no information if required only for wifi it is one of the good choice,positive,ENG_019550
"Powerbank ka performance theek hai, price affordable. Return replace helpful tha. Must try.",negative,REV_004446
"Nykaa se Matte Lipstick liya, skin pe feel thoda sticky hai. Packaging sahi thi. Delivery late thi. Overall theek hai.",negative,REV_009823
"Flipkart se Pressure Cooker liya, quality average. Delivery late thi, packaging leak-proof thi. Must try.",negative,REV_009768
"Amazon pe Desk Lamp purchase kiya, build badhiya hai. Packaging kharab thi, delivery on time thi. Overall theek hai.",positive,REV_011353
"Anarkali Dress ki stitching solid hai, color thoda fade. Exchange return helpful tha. Nahi lena chahiye tha.",negative,REV_002954
Chole Bhature ka flavour light tha. Zomato delivery late thi. Value for money.,negative,REV_008714
"Zomato pe Paneer Tikka mangwaya, theek thaak. Delivery on time thi thi, packaging leak-proof thi. Must try.",positive,REV_000329
"Swiggy se Cheeseburger order kiya, taste average tha, delivery on time thi. Packaging sahi thi. Value for money.",negative,REV_003170
"Synthetic Trimmer ka performance theek tha, price reasonable. Warranty return slow tha. Must try.",negative,REV_006636
"Denim Jeans ki stitching flimsy hai, color as shown. Exchange return theek tha. Overall theek hai.",negative,REV_008812
"Amazon pe Electric Kettle purchase kiya, build badhiya hai. Packaging sahi thi, delivery on time thi. Must try.",negative,REV_008250
"Myntra se Formal Shirt liya, size loose tha aur fabric thick. Delivery late thi. Must try.",positive,REV_006204
"Sneakers ki stitching average hai, color thoda fade. Exchange return slow tha. Value for money.",negative,REV_010469
skates quality is average but bearing is very noisyi have to buy new bearing set for replacementflipkart u can work on it before it is finally dispatched by the seller,positive,ENG_008882
"Flipkart se Hair Dryer liya, quality badhiya. Delivery bahut fast thi, packaging sahi thi. Must try.",positive,REV_000132
looking beautiful nd awesome product i give this product 4 star,positive,ENG_030794
thanks for best product by flipkart and fast service installation by hul pureit team,positive,ENG_026338
"Synthetic Swiggy se Paneer Tikka order kiya, taste spicy tha, delivery on time thi. Packaging leak-proof thi. Must try.",negative,REV_001516
"Matte Lipstick ka result average mila, fragrance pleasant. Price affordable. Disappointed ho gaya.",negative,REV_011166
"Amazon pe Bluetooth Speaker purchase kiya, build solid hai. Packaging sahi thi, delivery on time thi. Nahi lena chahiye tha.",negative,REV_011466
"Zomato pe Tandoori Roti mangwaya, theek thaak. Delivery on time thi thi, packaging kharab thi. Value for money.",neutral,REV_005232
"Amazon pe Mixer Grinder purchase kiya, build flimsy hai. Packaging leak-proof thi, delivery late thi. Disappointed ho gaya.",negative,REV_004462
"Synthetic Running Shoes ki stitching flimsy hai, color as shown. Exchange return slow tha. Must try.",negative,REV_004631
i loved it lakme kajal i always preferred this one thanks,positive,ENG_011268
"Nykaa se Face Wash liya, skin pe feel thoda sticky hai. Packaging theek thi. Delivery on time thi. Overall theek hai.",positive,REV_006133
"Swiggy se Veg Thali order kiya, taste bland tha, delivery late thi. Packaging leak-proof thi. Must try.",neutral,REV_000348
Masala Dosa fresh tha aur Swiggy delivery on time thi thi. Price reasonable. Value for money.,positive,REV_003703
very nice product seen very gd design if improvement size biggest then product are very nicebut over all very nice product cheap besti hopes product manufacturing company send your item with manual book this order thnx a lot,positive,ENG_028278
Chicken Biryani fresh tha aur Swiggy delivery late thi thi. Price zyada tha. Value for money.,negative,REV_005928
good keyboard but while speed typing you will get easy miscliks,positive,ENG_013080
"Nykaa se Face Serum liya, skin pe feel greasy nahi hai. Packaging leak-proof thi. Delivery late thi. Must try.",negative,REV_012504
"Powerbank ka performance mast tha, price zyada tha. Warranty return theek tha. Overall theek hai.",negative,REV_006110
it is a very good producti like this headphoneit is a very bright colourredsound quality is goodcharging time2hrsi am enjoying to use this product,positive,ENG_000975
"Zomato pe Vada Pav mangwaya, bland. Delivery late thi thi, packaging sahi thi. Disappointed ho gaya.",negative,REV_009093
"Amazon pe Bluetooth Speaker purchase kiya, build flimsy hai. Packaging leak-proof thi, delivery on time thi. Overall theek hai.",neutral,REV_002376
"Zomato pe Vada Pav mangwaya, bland. Delivery late thi thi, packaging leak-proof thi. Must try.",neutral,REV_009894
"Mixer Grinder ka performance excellent hai, price mehenga tha. Return replace helpful tha. Must try.",negative,REV_012713
Synthetic Samosa ka flavour light tha. Zomato delivery late thi. Disappointed ho gaya.,neutral,REV_002287
"Myntra se Formal Shirt liya, size perfect tha aur fabric soft. Delivery late thi. Disappointed ho gaya.",neutral,REV_001837
"Synthetic Design sleek hai, use karne me easy. Phir bhi recommend karunga.",negative,REV_001230
"Mixer Grinder ka performance theek hai, price zyada tha. Return replace slow tha. Value for money.",negative,REV_005208
the product is not at all working flipkart and seller make a note that i am going to file police complaint against both of you,positive,ENG_008171
"Chennai me Swiggy ka order diya Gulab Jamun. Quantity kam thi, garam aaya. Phir bhi recommend karunga.",positive,REV_005980
"Hair Dryer ka performance excellent hai, price affordable. Return replace helpful tha. Must try.",positive,REV_001310
"Myntra se Formal Shirt liya, size thoda tight tha aur fabric rough. Delivery on time thi. Overall theek hai.",negative,REV_010312
"Hyderabad me Swiggy ka order diya Chicken Biryani. Quantity kam thi, thanda pohoch gaya. Nahi lena chahiye tha.",neutral,REV_002180
Synthetic Paneer Tikka fresh tha aur Swiggy delivery on time thi thi. Price mehenga tha. Nahi lena chahiye tha.,neutral,REV_004611
"Price zyada tha tha, Anarkali Dress overall okay okay. Overall theek hai.",negative,REV_008455
"Swiggy se Idli Sambar order kiya, taste fresh tha, delivery bahut fast thi. Packaging kharab thi. Nahi lena chahiye tha.",positive,REV_008486
"Powerbank ka performance excellent hai, price affordable. Return replace slow tha. Overall theek hai.",neutral,REV_005411
"Synthetic Amazon pe Powerbank purchase kiya, build solid hai. Packaging sahi thi, delivery on time thi. Value for money.",negative,REV_007297
"Amazon pe Desk Lamp purchase kiya, build average hai. Packaging leak-proof thi, delivery bahut fast thi. Phir bhi recommend karunga.",neutral,REV_004036
"Hair Oil ka result decent mila, fragrance none. Price zyada tha. Phir bhi recommend karunga.",negative,REV_007096
"Synthetic Swiggy se Idli Sambar order kiya, taste bland tha, delivery late thi. Packaging leak-proof thi. Phir bhi recommend karunga.",neutral,REV_011314
"Amazon pe Electric Kettle purchase kiya, build flimsy hai. Packaging sahi thi, delivery late thi. Nahi lena chahiye tha.",negative,REV_002455
"Flipkart se Pressure Cooker liya, quality average. Delivery late thi, packaging theek thi. Overall theek hai.",negative,REV_011675
"Restaurant se Chicken Shawarma order kiya via Zomato. Portion kam tha, thik temperature. Must try.",positive,REV_007559
"Synthetic Flipkart se Trimmer liya, quality solid. Delivery bahut fast thi, packaging kharab thi. Nahi lena chahiye tha.",neutral,REV_003157
"Zomato pe Paneer Tikka mangwaya, spicy. Delivery on time thi thi, packaging theek thi. Phir bhi recommend karunga.",negative,REV_006715
"Synthetic Swiggy se Veg Thali order kiya, taste theek thaak tha, delivery on time thi. Packaging kharab thi. Phir bhi recommend karunga.",negative,REV_008789
"Mixer Grinder ka performance mast hai, price affordable. Return replace theek tha. Value for money.",negative,REV_006592
"Amazon pe Desk Lamp purchase kiya, build badhiya hai. Packaging leak-proof thi, delivery bahut fast thi. Disappointed ho gaya.",negative,REV_000134
Synthetic Idli Sambar fresh tha aur Swiggy delivery on time thi thi. Price zyada tha. Must try.,neutral,REV_006962
"Amazon pe Desk Lamp purchase kiya, build flimsy hai. Packaging kharab thi, delivery late thi. Value for money.",negative,REV_002535
"Synthetic Flipkart se Mixer Grinder liya, quality solid. Delivery late thi, packaging leak-proof thi. Phir bhi recommend karunga.",negative,REV_012725
